key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,jkkhs,"[""j"",""k"",""k"",""h"",""s""]","[1.4169000000954384,1.6714000000954456,2.261000000000081,4.592000000000098,4.766200000047775,7.940400000095451]",0,JKKMHGS,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,vhfdpxt,"[""v"",""h"",""f"",""d"",""p"",""x"",""t""]","[38.530799999952364,38.87900000000002,44.96439999985694,46.34069999980932,57.25379999995232,57.44359999990468,58.151799999952345,59.05879999995227]",1,VHFDPXT,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,xspjkxtj,"[""x"",""s"",""p"",""j"",""k"",""x"",""t"",""j""]","[0.6447999999523972,1.0887999999523572,2.162200000047733,3.564000000000078,3.785000000000082,4.785000000000082,5.63220000004776,7.114500000000021,8.224399999857042]",0,XSPJLXTJ,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,zvpqpwdg,"[""z"",""v"",""p"",""q"",""p"",""w"",""d"",""g""]","[0.7850999999046735,0.9707999999523054,1.2509999999999764,1.4350999999046508,46.94559999990463,47.048599999904695,47.28899999999999,52.136200000047666,52.89970000004769]",1,ZVPQPWDG,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,bxcbtxbv,"[""b"",""x"",""c"",""b"",""t"",""x"",""b"",""v""]","[8.248300000190739,8.74840000009533,9.144200000047704,18.576200000047606,18.80120000004763,19.279300000190688,20.202499999999986,24.9518000001907,26.146900000095343]",0,BXCBTZBV,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,7,0,7,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,svpsckbq,"[""s"",""v"",""p"",""s"",""c"",""k"",""b"",""q""]","[0.8497999999523245,0.9711999998091869,1.175899999856938,30.185499999999934,30.419899999856966,31.097999999999956,38.72779999995225,38.87669999980926,39.05579999995234]",0,SFPSCKBQ,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,space,11.4526,2,"[""2""]",1,[3.062800000190691],[3.062800000190691],0,0,0,2,1,Practice,3,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,4,"[""4""]",1,[3.671700000047622],"[3.062800000190691,3.671700000047622]",0,1,1,4,1,Practice,5,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,9,"[""9""]",1,[3.0585999999046862],"[3.062800000190691,3.671700000047622,3.0585999999046862]",0,2,2,9,1,Practice,10,(20/2) - 1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,,,,,,,,,,,,,5,"[""5""]",1,[2.7367000000476764],"[3.062800000190691,3.671700000047622,3.0585999999046862,2.7367000000476764]",0,3,3,5,1,Practice,6,(4/2) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
